id,character,category,category_index,checkpoint,prompt_positive,prompt_negative,seed,steps,cfg,sampler,scheduler,width,height,prompt_id,filename,subfolder,type,image_path,elapsed_seconds,created_at,approved,notes
valentina_sol_cafeteria_004,Valentina Sol,cafeteria,4,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, window seat portrait with soft daylight, plants behind her, calm smile, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261004,6,2.0,euler,normal,512,768,55fc335d-d592-4ea2-a9e5-2b5838e8521f,valentina_sol_cafeteria_004_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_004_00001_.png,8.047,2026-05-31T22:36:16.629417+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_005,Valentina Sol,cafeteria,5,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, holding a ceramic mug with both hands, natural makeup, intimate editorial photo, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261005,6,2.0,euler,normal,512,768,657928e8-ed3f-411e-a06f-0bd7accdf168,valentina_sol_cafeteria_005_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_005_00001_.png,10.067,2026-05-31T22:36:26.702330+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_006,Valentina Sol,cafeteria,6,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, typing content ideas on a laptop in a bright cafe, focused but friendly mood, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261006,6,2.0,euler,normal,512,768,ba65a65e-021c-4060-9eb6-dc1d4fa978f1,valentina_sol_cafeteria_006_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_006_00001_.png,10.041,2026-05-31T22:36:36.748770+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_007,Valentina Sol,cafeteria,7,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, flat white and croissant on table, Valentina leaning slightly forward, candid realism, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261007,6,2.0,euler,normal,512,768,50a25e76-e80e-43aa-bf9d-9341385d96d6,valentina_sol_cafeteria_007_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_007_00001_.png,8.029,2026-05-31T22:36:44.785782+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_008,Valentina Sol,cafeteria,8,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, ordering coffee at a modern cafe counter, clean neutral outfit, premium everyday style, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261008,6,2.0,euler,normal,512,768,45d73c81-15d3-4e52-806f-dd5de5718ad1,valentina_sol_cafeteria_008_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_008_00001_.png,8.067,2026-05-31T22:36:52.859453+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_009,Valentina Sol,cafeteria,9,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, small balcony cafe with morning light, coral scarf accent, travel city feel, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261009,6,2.0,euler,normal,512,768,4710a1a2-0ff5-41f8-bb94-a7ec47cb19d4,valentina_sol_cafeteria_009_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_009_00001_.png,8.045,2026-05-31T22:37:00.909727+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_010,Valentina Sol,cafeteria,10,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, checking phone analytics with coffee beside her, content creator workflow, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261010,6,2.0,euler,normal,512,768,2c3d4c84-0733-4e01-9544-cd6a0d9aade7,valentina_sol_cafeteria_010_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_010_00001_.png,8.34,2026-05-31T22:37:09.249936+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_011,Valentina Sol,cafeteria,11,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, laughing softly while looking off camera, blurred cafe shelves, warm bokeh, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261011,6,2.0,euler,normal,512,768,9721df59-ce78-4ec8-944c-b180e75c7f69,valentina_sol_cafeteria_011_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_011_00001_.png,8.065,2026-05-31T22:37:17.326615+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_012,Valentina Sol,cafeteria,12,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, writing a caption in a notebook, gold pen, organized creative routine, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261012,6,2.0,euler,normal,512,768,a2411088-4776-4b96-bb83-5645642927c2,valentina_sol_cafeteria_012_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_012_00001_.png,8.134,2026-05-31T22:37:25.465063+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_013,Valentina Sol,cafeteria,13,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, portrait through cafe window reflection, cinematic but realistic, no logo text, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261013,6,2.0,euler,normal,512,768,5a60e536-2e43-4e46-8c42-fcbb29cfc3a9,valentina_sol_cafeteria_013_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_013_00001_.png,8.032,2026-05-31T22:37:33.503275+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_014,Valentina Sol,cafeteria,14,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, sitting near a tiled wall, linen blazer, subtle confident smile, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261014,6,2.0,euler,normal,512,768,29bc0542-acdf-4ad5-90f6-2cac60cb6bae,valentina_sol_cafeteria_014_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_014_00001_.png,8.181,2026-05-31T22:37:41.692032+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_015,Valentina Sol,cafeteria,15,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, pour-over coffee setup on table, Valentina observing calmly, sensory detail, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261015,6,2.0,euler,normal,512,768,a47c4f15-e4b0-45d0-bdd8-e6a534af9bbc,valentina_sol_cafeteria_015_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_015_00001_.png,10.038,2026-05-31T22:37:51.735160+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_016,Valentina Sol,cafeteria,16,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, coffee shop corner with soft green plants, cream knit top, relaxed elegance, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261016,6,2.0,euler,normal,512,768,efba149a-4522-4511-9dfa-3c4ebfe07c77,valentina_sol_cafeteria_016_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_016_00001_.png,10.089,2026-05-31T22:38:01.832178+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_017,Valentina Sol,cafeteria,17,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, morning cafe selfie-style portrait, realistic phone angle, polished but natural, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261017,6,2.0,euler,normal,512,768,21ec60c5-2260-4dc5-8a8a-f81d2ec1caee,valentina_sol_cafeteria_017_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_017_00001_.png,8.079,2026-05-31T22:38:09.918369+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_018,Valentina Sol,cafeteria,18,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, standing outside a cafe doorway, city morning light, minimal signage without readable text, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261018,6,2.0,euler,normal,512,768,99a66a3c-e3b0-414b-8e8d-db2acaa41c22,valentina_sol_cafeteria_018_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_018_00001_.png,8.085,2026-05-31T22:38:18.010608+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_019,Valentina Sol,cafeteria,19,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, planning weekly content calendar on tablet, coffee and flowers on table, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261019,6,2.0,euler,normal,512,768,9146f29e-5e3d-4776-ae69-50964f05b8b4,valentina_sol_cafeteria_019_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_019_00001_.png,8.07,2026-05-31T22:38:26.090907+00:00,False,initial_sdxl_seed_dataset
valentina_sol_cafeteria_020,Valentina Sol,cafeteria,20,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, warm cafe portrait with shallow depth of field, approachable lifestyle influencer mood, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520261020,6,2.0,euler,normal,512,768,234148c0-664b-46b3-b5ab-31d9b9febb34,valentina_sol_cafeteria_020_00001_.png,dataset\valentina_sol\cafeteria,output,images/generated/dataset/valentina_sol/cafeteria/valentina_sol_cafeteria_020_00001_.png,8.294,2026-05-31T22:38:34.393868+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_001,Valentina Sol,gym,1,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, bright boutique gym, clean athleisure, holding towel and water bottle after workout, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262001,6,2.0,euler,normal,512,768,68884490-ed31-4e58-811d-38feee30d702,valentina_sol_gym_001_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_001_00001_.png,8.029,2026-05-31T22:38:42.429464+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_002,Valentina Sol,gym,2,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, mirror-free gym portrait, olive leggings and white top, healthy confident pose, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262002,6,2.0,euler,normal,512,768,c60fa63a-d9fe-4887-aa3a-a3ebee48523c,valentina_sol_gym_002_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_002_00001_.png,8.088,2026-05-31T22:38:50.525042+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_003,Valentina Sol,gym,3,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, stretching on a mat in soft morning light, realistic wellness lifestyle, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262003,6,2.0,euler,normal,512,768,52ccc4e5-388d-49e9-bddc-ebffde151612,valentina_sol_gym_003_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_003_00001_.png,8.07,2026-05-31T22:38:58.602349+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_004,Valentina Sol,gym,4,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, tying sneakers before a workout, close lifestyle detail, natural face visible, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262004,6,2.0,euler,normal,512,768,0ddd57c5-cf54-480b-b604-19e2f2118468,valentina_sol_gym_004_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_004_00001_.png,8.307,2026-05-31T22:39:06.916930+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_005,Valentina Sol,gym,5,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, standing near dumbbell rack, no heavy lifting, calm focused expression, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262005,6,2.0,euler,normal,512,768,f8f2d3ff-01d3-435a-af4f-195901a7d976,valentina_sol_gym_005_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_005_00001_.png,10.038,2026-05-31T22:39:16.965244+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_006,Valentina Sol,gym,6,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, post-workout smoothie in hand, minimal gym lounge, fresh natural makeup, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262006,6,2.0,euler,normal,512,768,6f7efb9f-ea26-4b65-aded-a01f3fd5e701,valentina_sol_gym_006_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_006_00001_.png,8.045,2026-05-31T22:39:25.018570+00:00,False,initial_sdxl_seed_dataset
